Company,Job_Title,Job_Description,Skills,Url
Meta,"ASIC Engineer, Design Verification","About the job Meta is hiring ASIC Design Verification Engineer within the Infrastructure organization. We are looking for individuals with experience in Design Verification to build IP and System On Chip (SoC) for data center applications.As a Design Verification Engineer, you will be part of a dynamic team working with the best in the industry, focused on developing innovative ASIC solutions for Facebook’s data center applications. You will be responsible for the verification closure of a design module or sub-system from test-planning, UVM based test bench development to verification closure. Along with traditional simulation, you will be able to use other approaches like Formal and Emulation to achieve a bug-free design. The role also provides ample opportunities to partner and collaborate with full stack software, hardware, ASIC Design, Emulation and Post-Silicon teams towards creating a first-pass silicon success.ASIC Engineer, Design Verification Responsibilities: Define and implement IP/SoC verification plans, build verification test benches to enable IP/sub-system/SoC level verificationDevelop functional tests based on verification test planDrive Design Verification to closure based on defined verification metrics on test plan, functional and code coverageDebug, root-cause and resolve functional failures in the design, partnering with the Design teamCollaborate with cross-functional teams like Design, Model, Emulation and Silicon validation teams towards ensuring the highest design qualityDevelop and drive continuous Design Verification improvements using the latest verification methodologies, tools and technologies from the industry Minimum Qualifications: Bachelor's degree in Computer Science, Computer Engineering, relevant technical field, or equivalent practical experience of at least 7+ yearsTrack record of 'first-pass success' in ASIC development cyclesHands-on experience in Verilog, SystemVerilog, C/C++ based verification and UVM methodologyExperience in IP/sub-system and/or SoC level verification based on SystemVerilog UVM/OVM based methodologiesExperience in one or more of the following areas along with functional verification - SV Assertions, Formal, EmulationExperience in EDA tools and scripting (Python, TCL, Perl, Shell) used to build tools and flows for verification environmentsExperience in architecting and implementing Design Verification infrastructure and executing the full verification cycleAt least 6+ years of hands on experience Preferred Qualifications: Experience in development of UVM based verification environments from scratchExperience with Design verification of Data-center applications like Video, AI/ML and Networking designsExperience with revision control systems like Mercurial(Hg), Git or SVNExperience with verification of ARM/RISC-V based sub-systems or SoCsExperience with IP or integration verification of high-speed interfaces like PCIe, DDR, EthernetExperience working across and building relationships with cross-functional design, model and emulation teams About Meta:Meta builds technologies that help people connect, find communities, and grow businesses. When Facebook launched in 2004, it changed the way people connect. Apps like Messenger, Instagram and WhatsApp further empowered billions around the world. Now, Meta is moving beyond 2D screens toward immersive experiences like augmented and virtual reality to help build the next evolution in social technology. People who choose to build their careers by building with us at Meta help shape a future that will take us beyond what digital connection makes possible today—beyond the constraints of screens, the limits of distance, and even the rules of physics.","Application-Specific Integrated Circuits (ASIC), Computer Engineering, DDR SDRAM, Functional Verification, Hardware Emulation, PCIe, SystemVerilog, TCL, Universal Verification Methodology (UVM), and Verilog",https://www.linkedin.com/jobs/search/?currentJobId=3811305592
Meta,"ASIC Engineer, Implementation","About the job Meta is hiring ASIC Frontend Implementation Engineers within our Infrastructure organization. We are looking for individuals with experience in front-end implementation from RTL to netlist, including RTL Lint, CDC analysis, timing constraints, synthesis to build efficient System on Chip (SoC) and IP for data center applications.ASIC Engineer, Implementation Responsibilities: Run Logic/Physical Synthesis using advanced optimization techniques and generate optimized Gate Level Netlist for Timing, Area, Power. Debug the timing/area/congestion issues and work with RTL & Physical designers to resolve them.Perform Power Estimation at RTL and Gate Level and identify power reduction opportunities.Run Formal Verification checks between RTL and Gate level netlist and debug the aborts, inconclusive and Logic Equivalency failures.Perform RTL Lint and work with the Designers to create waivers.Perform RTL DFT Analysis and improve the DFT coverage for Stuck-at faults.Perform Flat and Hierarchical Clock Domain Crossing and work with the designers to analyze the complex clock domain crossings and sign off the CDC.Perform Flat and Hierarchical Reset Domain crossing Checks. Understand the Reset-Architecture by working with Design and FW teams and develop reset groups and the corresponding reset sequence for RDC.Develop Timing Constraints for RTL-Synthesis and PrimeTime-STA for the blocks and the top-level including SOC. Analyze the inter-block timing and come up with IO budgets for the various partition blocks.Develop Power Intent Specification in UPF for the multi-Vdd designs.Developing Automation scripts and Methodology for all FE-tools including (Lint, CDC, RDC, Synthesis, STA, Power).Work closely with the Design Engineers, DV Engineers, Emulation Engineers in supporting them with the handoff tasks. Interact with Physical Design Engineers and provide them with timing/congestion feedback. Minimum Qualifications: Bachelor's degree in Computer Science, Computer Engineering, relevant technical field, or equivalent practical experience.5+ years of experience in Design Integration and Front-End Implementation.Experience with RTL Synthesis and design optimization for Power, Performance, Area.Knowledge of front-end and back-end ASIC tools.Experience with RTL design using SystemVerilog or other HDL.Experience managing multiple design releases and working with cross functional teams to support and debug timing, area, power issues.Experience with EDA tools and scripting languages (Python, TCL) used to build tools and flows for complex environments.Experience with communicating across functional internal teams and vendors. Preferred Qualifications: Knowledge of Clock Domain Crossing, Reset Domain Crossing, LEC.Synthesis Background, Timing Constraints Development, Floorplanning and STA.Experience Knowledge of RTL coding using Verilog/System Verilog.Knowledge of Timing/physical libraries, SRAM Memories.Experience with Power, Performance, Area Analysis and techniques for reducing power.Knowledge of Low power design.Experience with Design Compiler, Spyglass, PrimeTime, Formality or equivalent tools.Scripting and programming experience using Perl/Python, TCL, and Make. About Meta:Meta builds technologies that help people connect, find communities, and grow businesses. When Facebook launched in 2004, it changed the way people connect. Apps like Messenger, Instagram and WhatsApp further empowered billions around the world. Now, Meta is moving beyond 2D screens toward immersive experiences like augmented and virtual reality to help build the next evolution in social technology. People who choose to build their careers by building with us at Meta help shape a future that will take us beyond what digital connection makes possible today—beyond the constraints of screens, the limits of distance, and even the rules of physics.","Application-Specific Integrated Circuits (ASIC), DFT, EDA, LEC, Primetime, RTL Coding, RTL Design, SystemVerilog, TCL, and Verilog",https://www.linkedin.com/jobs/search/?currentJobId=3873028964
Meta,"ASIC Engineer, Design Verification","About the job Meta is hiring ASIC Design Verification Engineer within the Infrastructure organization. We are looking for individuals with experience in Design Verification to build IP and System On Chip (SoC) for data center applications.As a Design Verification Engineer, you will be part of a dynamic team working with the best in the industry, focused on developing innovative ASIC solutions for Facebook’s data center applications. You will be responsible for the verification closure of a design module or sub-system from test-planning, UVM based test bench development to verification closure. Along with traditional simulation, you will be able to use other approaches like Formal and Emulation to achieve a bug-free design. The role also provides ample opportunities to partner and collaborate with full stack software, hardware, ASIC Design, Emulation and Post-Silicon teams towards creating a first-pass silicon success.ASIC Engineer, Design Verification Responsibilities: Define and implement IP/SoC verification plans, build verification test benches to enable IP/sub-system/SoC level verificationDevelop functional tests based on verification test planDrive Design Verification to closure based on defined verification metrics on test plan, functional and code coverageDebug, root-cause and resolve functional failures in the design, partnering with the Design teamCollaborate with cross-functional teams like Design, Model, Emulation and Silicon validation teams towards ensuring the highest design qualityDevelop and drive continuous Design Verification improvements using the latest verification methodologies, tools and technologies from the industry Minimum Qualifications: Track record of 'first-pass success' in ASIC development cyclesBachelor's degree in Computer Science, Computer Engineering, relevant technical field, or equivalent practical experience.10+ years of hands-on experience in SystemVerilog/UVM methodology and/or C/C++ based verification10+ years experience in IP/sub-system and/or SoC level verification based on SystemVerilog UVM/OVM based methodologiesExperience in one or more of the following areas along with functional verification - SV Assertions, Formal, EmulationExperience in EDA tools and scripting (Python, TCL, Perl, Shell) used to build tools and flows for verification environmentsExperience in architecting and implementing Design Verification infrastructure and executing the full verification cycle Preferred Qualifications: Experience in development of UVM based verification environments from scratchExperience with Design verification of Data-center applications like Video, AI/ML and Networking designsExperience with revision control systems like Mercurial(Hg), Git or SVNExperience with verification of ARM/RISC-V based sub-systems or SoCsExperience with IP or integration verification of high-speed interfaces like PCIe, DDR, EthernetExperience working across and building relationships with cross-functional design, model and emulation teams About Meta:Meta builds technologies that help people connect, find communities, and grow businesses. When Facebook launched in 2004, it changed the way people connect. Apps like Messenger, Instagram and WhatsApp further empowered billions around the world. Now, Meta is moving beyond 2D screens toward immersive experiences like augmented and virtual reality to help build the next evolution in social technology. People who choose to build their careers by building with us at Meta help shape a future that will take us beyond what digital connection makes possible today—beyond the constraints of screens, the limits of distance, and even the rules of physics.","Application-Specific Integrated Circuits (ASIC), DDR SDRAM, Functional Verification, Hardware Emulation, PCIe, RISC-V, System on a Chip (SoC), SystemVerilog, TCL, and Universal Verification Methodology (UVM)",https://www.linkedin.com/jobs/search/?currentJobId=3811306343
Meta,"Client Solutions Manager, Health & Tech","About the job Meta is seeking a Client Solutions Manager (CSM) to join our Global Marketing Solutions team. The CSM will work with large local advertisers, who are operating multi-channel, and combine a focus on Healthtech on Meta platforms. We are looking for a strategic and enthusiastic solution-driver who puts customers at the core of everything. This person has a passion for marketing, and firm belief that the future of marketing is identity-based, data-driven and grounded in measurable outcomes. With proven understanding of online performance marketing, the CSM is responsible to drive revenue by advising on campaigns on Meta platforms, negotiating and optimizing the advertising solutions, and use data and analytics to build consultative advice for our customers.Success in this position requires a high level of consultative and analytical skills (campaign analytics, dashboarding, ad solution optimization), with focus on client KPI’s . The CSM must be solution-oriented, with curiosity and the ability to drive impact in a dynamic, team-focused environment, while moving fast against challenging deadlines.Client Solutions Manager, Health & Tech Responsibilities: Work with brands to understand their business objectives and develop the Meta strategy in partnership with the Client Partner, which will constitute building on insights, crafting media plans, page strategy, creative and measurement recommendationsBuild key stakeholder relationships both internally and externally, and be seen as a key influencer in shaping product roadmaps, platform strategy and the overall Meta narrativeProvide dedicated account management to top clients, to develop, manage, optimize, and support strategic account plans, and leverage data to create business solutions for clientsDevelop vertical expertise, including industry research and perspective, to drive overall business objectives and marketing solutions for advertisersMedia Planning, Strategy, and Measurement :Manage planning, execution, ongoing reporting and optimization of campaigns (oversee budget spend, manage internal analytics and dashboards, provide optimization and real time targeting recommendations)Project Management - Manage complex work streams to optimize marketing objectives for clients. Manage Analytics and dashboards to advise clients (e.g. daily client facing data/insights reporting, understanding performance across hundreds of accounts used by client, setting up pipelines to pull conversion and impression data, etc.) Minimum Qualifications: 5+ years of experience in performance marketing, digital Marketing and/or account management rolesUnderstanding of online and traditional advertisingExperience in ad tech/online marketing technologies and understands how to implement them for an effective and efficient marketing strategyCritical thinking, analytical and technical skills are essential, as well as curiosity, persistence, and the ability to arrive at solutions in a structured manner and the ability to communicate this clearly and effectively.Demonstrated ability to develop and manage cross functional partnership as well as client relationships in complex and rapidly evolving environment Preferred Qualifications: Solid understanding of Digital Marketing, Technology, and accompanying Meta advertising solutions About Meta:Meta builds technologies that help people connect, find communities, and grow businesses. When Facebook launched in 2004, it changed the way people connect. Apps like Messenger, Instagram and WhatsApp further empowered billions around the world. Now, Meta is moving beyond 2D screens toward immersive experiences like augmented and virtual reality to help build the next evolution in social technology. People who choose to build their careers by building with us at Meta help shape a future that will take us beyond what digital connection makes possible today—beyond the constraints of screens, the limits of distance, and even the rules of physics.","Account Management, Ad Tech, Critical Thinking, Digital Marketing, Influencer Marketing, Media Planning, Online Marketing, Performance Marketing, Persistence, and Stakeholder Management",https://www.linkedin.com/jobs/search/?currentJobId=3897515862
Meta,"Hardware Systems Engineer, Silicon","About the job Meta is seeking an Engineer to join our Release to Production (RTP) team. Our servers and data centers are the foundation upon which our rapidly scaling infrastructure operates efficiently to deliver our innovative services. The RTP team is responsible for the Hardware Lifecycle of all Meta servers including pre-production hands-on system and hardware debugging and stress testing, enabling production-ready system monitoring, automated provisioning and automated remediation of issues.RTP Engineers work closely with hardware designers, system manufacturers, component vendors, capacity engineering, production engineering, Meta services, and data center operations teams to test systems before release to our production data centers, and to track the health and lifecycle of servers in production.The RTP Silicon squad’s primary charter is to deliver scalable and reliable custom ASIC solutions to meet Meta data center needs. Ramping to production and solving the datacenter scaling and deployment challenges requires us to take a systems based approach to Silicon bring up and validation.Hardware Systems Engineer, Silicon Responsibilities: Working with end users to understand system use cases to help guide validation.Ensuring a tight loops between hardware qualification and the final application use modelsWe focus on volume as well as the velocity of qualifications to allow the fastest possible ramp to production.The team works on all aspects of silicon productizationfrom early architecture and design inputs, to pre-silicon validation, to bring-up and post-silicon characterization.The team's early engagement with the design team ensures that quality and debuggability are built into the design.We support the architecture team with insights from performance & power characterization to guide future improvements.We work directly with the verification team to enable a comprehensive pre and post silicon test plan.We write tests, create bare metal operating systems, enable frameworks that will allow us to reuse and scale testing from pre-silicon platforms to many ASICs in the lab during the post silicon phase.We work on extensive functional and electrical characterization over temperature, process corner and voltage.To accomplish this at scale, we build and maintain extensive lab automation. Minimum Qualifications: BS or advanced degree in Electrical Engineering, Computer Engineering, Computer Science, Engineering, Math, Physics or a related field or equivalent experience6+ years of experience in hands-on SW/FW/HW engineering to build systems/products for datacenter environments, consumer devices/HW, or similar6+ years of experience with proven troubleshooting analytics of server/systems architecture and components6+ years of experience in developing test specifications, procedures, and debug guides for test solutions.6+ years of experience with some of the following modules/domains: PCIe, Networking, Flash, Memory, CPU, GPU, DRAM (DDR4/5 or HBM)Bachelor's degree in Computer Science, Computer Engineering, relevant technical field, or equivalent practical experience. Preferred Qualifications: 4+ years of experience in ASIC Design, Development or Validation (Silicon bringup, validation, emulation, characterization)Experienced in the integration of lab tools for automated workflows4+ years of experience with Linux systems and server systems management4+ years of experience with some of the following modules/domains: Serdes, characterization, emulation, logic design, microarchitecture, validation, embedded programming3+ years of experience with embedded systems’ architecture and components, performance optimization of algorithms, test automation, and instrument communication (osciloscopes, analyzers, traffic generators, etc.)Experience in debugging tools for systems-on-chip (SoCs) - eg. JTAG, GDB, Trace32Knowledge of common bus protocols such as I2C, SPI, USB, and/or PCIe.Knowledge of of ASIC design flow, ASIC prototyping flow, and similar.Experience with Tool Chains: VCS, Palladium, Protium, Zebu, Veloce, Cadence, Mentor, Synopsys About Meta:Meta builds technologies that help people connect, find communities, and grow businesses. When Facebook launched in 2004, it changed the way people connect. Apps like Messenger, Instagram and WhatsApp further empowered billions around the world. Now, Meta is moving beyond 2D screens toward immersive experiences like augmented and virtual reality to help build the next evolution in social technology. People who choose to build their careers by building with us at Meta help shape a future that will take us beyond what digital connection makes possible today—beyond the constraints of screens, the limits of distance, and even the rules of physics.","Application-Specific Integrated Circuits (ASIC), DDR4, Dynamic Random-Access Memory (DRAM), Embedded Software Programming, GNU Debugger, Joint Test Action Group (JTAG), Logic Design, PCIe, SerDes, and System Architecture",https://www.linkedin.com/jobs/search/?currentJobId=3906514117
Meta,"Client Solutions Manager, Health & Tech","About the job Meta is seeking a Client Solutions Manager (CSM) to join our Global Marketing Solutions team. The CSM will work with large local advertisers, who are operating multi-channel, and combine a focus on Healthtech on Meta platforms. We are looking for a strategic and enthusiastic solution-driver who puts customers at the core of everything. This person has a passion for marketing, and firm belief that the future of marketing is identity-based, data-driven and grounded in measurable outcomes. With proven understanding of online performance marketing, the CSM is responsible to drive revenue by advising on campaigns on Meta platforms, negotiating and optimizing the advertising solutions, and use data and analytics to build consultative advice for our customers.Success in this position requires a high level of consultative and analytical skills (campaign analytics, dashboarding, ad solution optimization), with focus on client KPI’s . The CSM must be solution-oriented, with curiosity and the ability to drive impact in a dynamic, team-focused environment, while moving fast against challenging deadlines.Client Solutions Manager, Health & Tech Responsibilities: Work with brands to understand their business objectives and develop the Meta strategy in partnership with the Client Partner, which will constitute building on insights, crafting media plans, page strategy, creative and measurement recommendationsBuild key stakeholder relationships both internally and externally, and be seen as a key influencer in shaping product roadmaps, platform strategy and the overall Meta narrativeProvide dedicated account management to top clients, to develop, manage, optimize, and support strategic account plans, and leverage data to create business solutions for clientsDevelop vertical expertise, including industry research and perspective, to drive overall business objectives and marketing solutions for advertisersMedia Planning, Strategy, and Measurement :Manage planning, execution, ongoing reporting and optimization of campaigns (oversee budget spend, manage internal analytics and dashboards, provide optimization and real time targeting recommendations)Project Management - Manage complex work streams to optimize marketing objectives for clients. Manage Analytics and dashboards to advise clients (e.g. daily client facing data/insights reporting, understanding performance across hundreds of accounts used by client, setting up pipelines to pull conversion and impression data, etc.) Minimum Qualifications: 5+ years of experience in performance marketing, digital Marketing and/or account management rolesUnderstanding of online and traditional advertisingExperience in ad tech/online marketing technologies and understands how to implement them for an effective and efficient marketing strategyCritical thinking, analytical and technical skills are essential, as well as curiosity, persistence, and the ability to arrive at solutions in a structured manner and the ability to communicate this clearly and effectively.Demonstrated ability to develop and manage cross functional partnership as well as client relationships in complex and rapidly evolving environment Preferred Qualifications: Solid understanding of Digital Marketing, Technology, and accompanying Meta advertising solutions About Meta:Meta builds technologies that help people connect, find communities, and grow businesses. When Facebook launched in 2004, it changed the way people connect. Apps like Messenger, Instagram and WhatsApp further empowered billions around the world. Now, Meta is moving beyond 2D screens toward immersive experiences like augmented and virtual reality to help build the next evolution in social technology. People who choose to build their careers by building with us at Meta help shape a future that will take us beyond what digital connection makes possible today—beyond the constraints of screens, the limits of distance, and even the rules of physics.","Account Management, Ad Tech, Critical Thinking, Digital Marketing, Influencer Marketing, Media Planning, Online Marketing, Performance Marketing, Persistence, and Stakeholder Management",https://www.linkedin.com/jobs/search/?currentJobId=3897516836
Meta,"Solutions Architect (Gurgaon, India) - Payments","About the job The Meta Fintech Business Engineering team is looking for a highly skilled and entrepreneurial Solutions Architect to join our global client-facing engineering organization. In this role, you will have the opportunity to shape and execute Meta's Payments strategy for India, working closely with our partner Banks, Payment Networks, Schemes, and Financial Institutions across the ecosystem in India.As a Solutions Architect, you will be at the forefront of the industry, enabling organisations to fully utilize payment experiences within Meta's Family of Apps (WhatsApp, Facebook, Instagram, Messenger). You will collaborate with top-tier organisations and their executives to develop and implement industry-leading initiatives, using Meta's suite of products with a focus on payments.This role will allow you to apply your problem-solving skills to achieve real-world results on a global scale. You will leverage your deep understanding of our products to unlock business value for our partners in the region, working closely with the Business Engineering, Product, Engineering, and Partnerships teams to enhance the overall product experience. Additionally, you will drive various initiatives to scale solutions and make them easier to adopt, including representing Meta at industry events, conferences, and other community gatherings. The ideal candidate will possess excellent technical, product, and business skills, as well as a passion for making our partners successful and improving our payments offering in India.In this role, you will also collaborate with the Strategic Partner Manager teams to deliver customised technical presentations and product demonstrations to partners. You will identify key product architecture components and propose and help partners build solutions that unblock integrations. Additionally, you will act as a conduit between product engineering and partners, influencing the product roadmap by identifying and informing on regional insights, challenges, and strategic opportunities, helping Meta to think local while building a global product.This is a full-time position based in our Gurgaon office.Solutions Architect (Gurgaon, India) - Payments Responsibilities: Acquire in-depth knowledge of Payment Systems (Gateway, Card networks), Enterprise architecture and integration components to become a Technical Subject Matter ExpertServe as a technical advisor and expert on Meta's payment solutions for our most strategic and innovative clients and partnersLead our clients and partners towards successful integrations with Meta's Payment products through intensive technical collaboration, identify key system architecture components, propose and assist clients in building solutions that unblock and focus on delivering business successAddress complex client/partner issues, explore problems from various angles to discover new solutions with a “hands-on” approachUnderstand and apply knowledge of products, technologies and business to build solutions to solve for problems at scaleIndependently break down coding projects into tasks and partner with all applicable teams and partners to meet pre-established goalsContribute to the creation of top-notch documentation, tools, concepts and processes in a specific field, while developing solutions and resolving common problems for Meta and our Customers / PartnersCollaborate closely with sales and partnerships teams to uncover and develop new opportunities by gaining a deep understanding of business goals and industry trendsCollaborate with business, product and engineering teams to enhance the success of payment products by providing customer feedbackStay updated with industry trends and develop a comprehensive market understanding of how payments ecosystem in India is evolving and can contribute to business goalsInfluence the payments industry through technology by participating in industry conferences and presenting to executive-level audienceFoster relationships with team members and cross functional partnersdocument and share project updates and insightsinfluence decision-making through presentation & data-centric approachActively participate in interviewing and assist with on-boarding/mentoring of coworkers, in a given area of expertise, while creating a positive atmosphere amongst the team and beyondWillingness and ability to travel up to 20% of time Minimum Qualifications: 5+ years of combined experience as an Engineer, Solutions Architect, Technical Consultant, or Partner/Sales Engineer in Fintech, Banking, Finance or Payment Solutions.3+ years of experience working with software systems including querying, SQL scripting, and working with API development & troubleshooting.B.S. or M.S. in Computer Science or equivalent degree / experience.Excellent communication skills including experience speaking to technical and business audiences at all levels with prospects, clients or partners in English.Experience with delivering technical concepts to a C-level audience.Deep Understanding of the web technology stack & Supporting Technologies (TCP/IP, HTTP, HTML, JavaScript, RESTful APIs, Etc) and service deployment.Hands-on experience building or integrating with UPI, local payment services, APIs and/or gateways.Experience and understanding of the technical, organisational and cultural challenges deploying API-driven integrations.Proven experience demonstrating knowledge of payment industry technologies, trends and regulation.Willingness to travel up to 20% of the time. Preferred Qualifications: Excellent software development skills in a range of contemporary languages and environments (for example JavaScript/Node, PHP, Objective-C, Java, C++, .NET, Python, Ruby)Experience managing technical relationships with third party services or partnersExperience in stakeholder managementTechnical understanding of Facebook advertising and Messaging products (WhatsApp Business API, Click to WhatsApp) is a plusExperience Integrating or Building Payment Orchestra is a plusExperience Integrating or Building Merchants Payments Solutions is a plusExperience with Cloud platforms like AWS, Azure and GCP is a plus About Meta:Meta builds technologies that help people connect, find communities, and grow businesses. When Facebook launched in 2004, it changed the way people connect. Apps like Messenger, Instagram and WhatsApp further empowered billions around the world. Now, Meta is moving beyond 2D screens toward immersive experiences like augmented and virtual reality to help build the next evolution in social technology. People who choose to build their careers by building with us at Meta help shape a future that will take us beyond what digital connection makes possible today—beyond the constraints of screens, the limits of distance, and even the rules of physics.","API Development, C (Programming Language), Computer Science, Doctrine (PHP), Objective-C, Presentations, Software Development, Software Systems, Solution Architecture, and Stakeholder Management",https://www.linkedin.com/jobs/search/?currentJobId=3868578265
Meta,"ASIC Engineer, Architecture","About the job Meta is seeking an ASIC Engineer, Architecture to join our Infrastructure organization. Our servers and data centers are the foundation upon which our rapidly scaling infrastructure efficiently operates and upon which our innovative services are delivered. By holding this role, you will be an integral member of an ASIC team to build accelerators for some of our top workloads enabling our data centers to scale efficiently. You will have an opportunity to work with AI/ML and video codec experts in the company, help architect state-of-the art machine learning accelerators and contribute to modeling these accelerators. Come work and learn alongside our expert engineers to build “Green” data center accelerators.ASIC Engineer, Architecture Responsibilities: Work on advanced ASIC architecture, algorithms and models targeting Machine Learning ASICsAnalyze and map data center workloads to ASIC architecture, as well as develop performance and functional models to validate the architectureImplement various reference silicon architecture models needed for the validation of the accelerators Minimum Qualifications: Experience and knowledge of Computer Architecture concepts such as processor architecture, memory systems and on-chip interconnection networksBachelor's degree in Computer Science, Computer Engineering, relevant technical field, or equivalent practical experience.Experience and knowledge working in building custom silicon5+ years of experience in either silicon architecture, silicon modeling, performance architecture or kernel developmentProgramming in C, C++ or related Object Oriented Programming Preferred Qualifications: Master’s or PhD degree in Electrical Engineering, Computer Engineering or related areasExperience driving power and performance trade-offs About Meta:Meta builds technologies that help people connect, find communities, and grow businesses. When Facebook launched in 2004, it changed the way people connect. Apps like Messenger, Instagram and WhatsApp further empowered billions around the world. Now, Meta is moving beyond 2D screens toward immersive experiences like augmented and virtual reality to help build the next evolution in social technology. People who choose to build their careers by building with us at Meta help shape a future that will take us beyond what digital connection makes possible today—beyond the constraints of screens, the limits of distance, and even the rules of physics.","Application-Specific Integrated Circuits (ASIC), C (Programming Language), Computer Architecture, Computer Engineering, Computer Science, Electrical Engineering, Logic Design, Object-Oriented Programming (OOP), Silicon, and Universal Verification Methodology (UVM)",https://www.linkedin.com/jobs/search/?currentJobId=3811199870
Meta,Solutions Architect,"About the job The Business Engineering Team is looking for a high performance Solutions Architect with an entrepreneurial mindset. As a Solutions Architect, you will lead the industry by enabling clients to realize the full potential of Meta's marketing and/or messaging solutions and even defining new solutions. You will work with executives at top-tier companies on their industry-leading initiatives, translating their business goals into an execution plan using Meta’s suite of platforms and products. This role will allow you to apply your passion for problem solving to achieving real-world results at Meta scale. Solutions Architects play a crucial role in understanding the business context and challenges of our partners and transforming them into tangible solutions through the use of our platforms and products. Working closely with our product teams to ensure that our products are tailored to meet the specific needs of our partners and markets.Our goal is to engineer and accelerate business growth for the partners through our platforms. Our approach aims to maximize positive impact for our partners as well as the billions of people that use their products and services.Solutions Architect Responsibilities: Act as a technical consultant and subject matter expert on Meta's marketing and messaging solutions for some of the most innovative companies in the worldGuide our clients to the most optimal implementations by walking them through the technical details Meta's platform and productsWork closely with sales teams to unlock and develop new opportunities by developing a deep understanding on business goals and industry trendsPartner closely with the Product, Engineering teamsUnderstand and apply knowledge of products, technologies and business to build solutions to solve for problems at scaleBuild relationships with team members and cross functional partnersShare project updates and insightsInfluence decision-making through presentation of data-centric business topicsParticipate in interviewing and on-boarding of new team membersWillingness to travel up to 20% of the time Minimum Qualifications: 3+ years of combined experience as an Engineer, Solutions Architect, Technical Consultant, or Partner/Sales Engineer3+ years of experience working with software systems including querying, working with data, and working with API developmentExperience communicating professionally with technical and business audience at prospects or clientsCurrently has, or is in the process of obtaining a Bachelor's degree in Computer Science, Computer Engineering, relevant technical field, or equivalent practical experienceExperience with web, mobile, or enterprise technology stackExperience demonstrating knowledge of industry technology areas and trendsExcellent written and spoken communication skills in English Preferred Qualifications: Deep technical knowledge of Meta Marketing and Messaging products (including tools and APIs)Experience working with API documents, calling APIs using scripts, and testing APIsKnowledge of AdTech, Advertising, or Digital Marketing (Brand or Direct Response)Experience with integration projectsExperience in stakeholder management About Meta:Meta builds technologies that help people connect, find communities, and grow businesses. When Facebook launched in 2004, it changed the way people connect. Apps like Messenger, Instagram and WhatsApp further empowered billions around the world. Now, Meta is moving beyond 2D screens toward immersive experiences like augmented and virtual reality to help build the next evolution in social technology. People who choose to build their careers by building with us at Meta help shape a future that will take us beyond what digital connection makes possible today—beyond the constraints of screens, the limits of distance, and even the rules of physics.","Architecture, Communication, Computer Engineering, Computer Science, Integration Projects, Presales, Presentations, Software Architecture, Solution Architecture, and Stakeholder Management",https://www.linkedin.com/jobs/search/?currentJobId=3906594544
Meta,"ASIC Engineer, Architecture","About the job Meta is seeking an ASIC Engineer, Architecture to join our Infrastructure organization. Our servers and data centers are the foundation upon which our rapidly scaling infrastructure efficiently operates and upon which our innovative services are delivered. By holding this role, you will be an integral member of an ASIC team to build accelerators for some of our top workloads enabling our data centers to scale efficiently. You will have an opportunity to work with AI/Machine Learning (ML) experts in the company, help architect state-of-the art machine learning accelerators, and contribute to modeling these accelerators. Come work and learn alongside our expert engineers to build “Green” data center accelerators.ASIC Engineer, Architecture Responsibilities: Work on advanced architecture, algorithms and models targeting Machine Learning solutions.Analyze and map data center workloads to ASIC architecture, as well as develop performance and functional models to validate the architecture.Implement and analyze algorithms and enhanced architecture for the data center Machine Learning accelerators.Implement various models needed for the validation of the accelerators.Create Machine Learning kernels to analyze the ASIC Architecture, and make the architecture optimal for ML workloads. Minimum Qualifications: Bachelor's degree in Computer Science, Computer Engineering, relevant technical field, or equivalent practical experience.More than 10 year of experience and knowledge of Computer Architecture concepts such as processor architecture, memory systems and on-chip interconnection networks.Programming experience in C, C++ or related Object Oriented Programming. Preferred Qualifications: Master’s or PhD degree in Electrical Engineering, Computer Engineering or related areas.Experience driving power and performance trade-offs in ASIC Architecture.Experience and knowledge in Machine Learning Silicon architectures.Knowledge of Machine Learning kernel development. About Meta:Meta builds technologies that help people connect, find communities, and grow businesses. When Facebook launched in 2004, it changed the way people connect. Apps like Messenger, Instagram and WhatsApp further empowered billions around the world. Now, Meta is moving beyond 2D screens toward immersive experiences like augmented and virtual reality to help build the next evolution in social technology. People who choose to build their careers by building with us at Meta help shape a future that will take us beyond what digital connection makes possible today—beyond the constraints of screens, the limits of distance, and even the rules of physics.","Application-Specific Integrated Circuits (ASIC), C (Programming Language), C++, Computer Architecture, Computer Engineering, Electrical Engineering, Functional Verification, Logic Design, Object-Oriented Programming (OOP), and Universal Verification Methodology (UVM)",https://www.linkedin.com/jobs/search/?currentJobId=3811300931
